environment,episode_index,chunk_index,chunk_size,chunk_length,mean_within_chunk_delta_l2_first6,first_last_delta_l2_first6,boundary_jump_l2_first6
B,62,5281,100,100,0.23951775335388523,0.7761130012140812,0.37730013511734467
B,62,5282,100,100,0.16850721856267956,0.34703448129565145,0.11125443479929525
B,62,5283,100,100,0.1921080361973655,1.0506825247545737,0.15272512389470713
B,62,5284,100,100,0.16402437155620792,0.8230756033805382,0.279235594730976
B,62,5285,100,100,0.15043518175639886,0.32949625193795584,0.29745625588376856
B,62,5286,100,100,0.13631130872942132,0.32313861779425873,0.128505301595928
B,62,5287,100,100,0.07869047455713596,0.1544092080710732,0.13246910342131912
B,62,5288,100,100,0.21632691118591366,0.5939046046182311,0.143900007615749
B,62,5289,100,100,0.2257035016799973,0.7132084698758314,0.06775619383620866
B,62,5290,100,100,0.14472270818317431,0.4682414651315373,0.11787799289522287
B,62,5291,100,100,0.14602013652507267,0.7449851914058222,0.3652310022341217
B,62,5292,100,100,0.1617929324845327,0.5119043517964076,0.18531565479871656
B,62,5293,100,100,0.13152825171194887,0.23817050939742682,0.11412625436268263
B,62,5294,100,100,0.1465341443191601,0.47609296045168514,0.09230797660626895
B,62,5295,100,100,0.12801653870451785,0.721370103535686,0.09186687475644115
B,62,5296,100,100,0.1165518595154586,0.4908089702449854,0.05908141534552965
B,62,5297,100,100,0.1530109222619829,0.382771505962294,0.044451420892556534
B,62,5298,100,100,0.20267700547330275,0.4647528547995522,0.2550874217618345
B,62,5299,100,100,0.2003343188186193,0.8253885472125355,0.10236110721393568
B,62,5300,100,100,0.17357387152392564,0.9992976315411337,0.13729070485835773
B,62,5301,100,100,0.19765327396530352,1.2146120454323703,0.3732410070505038
B,62,5302,100,100,0.16905885627854805,0.46530446902838857,0.0902071233149467
B,62,5303,100,100,0.19968687738139435,0.5013035491645476,0.10793606083894618
B,62,5304,100,100,0.20846142086578237,0.4812489713187403,0.27423940425797305
B,62,5305,100,100,0.21036756693613112,0.43602356787569124,0.19789354591589606
B,62,5306,100,100,0.1727125920406624,0.15556761699737331,0.11144844223448568
B,62,5307,100,100,0.16893566822226316,0.5847330893200102,0.09372373056752495
B,62,5308,100,100,0.1686252943957564,1.2670940808638673,0.23693893742688155
B,62,5309,100,100,0.13769498261138183,0.7859551034384147,0.0638885265762408
B,62,5310,100,100,0.15850093056671702,0.3114462390686271,0.19329518605328047
B,62,5311,100,100,0.1252277383962344,0.7541033363181924,0.04918672490673876
B,62,5312,100,100,0.16885042450720555,0.903817774055441,0.164211768125996
B,62,5313,100,100,0.19424971143680825,0.8990019809684823,0.16636521554628453
B,62,5314,100,100,0.1988965231754041,1.1660921055671414,0.3229026935305755
B,62,5315,100,100,0.1717808081430747,0.8845273972952045,0.09603693164923036
B,62,5316,100,100,0.19813288861208392,0.46171025854959113,0.2145729693599126
B,62,5317,100,100,0.22421823243094757,0.4265121198111497,0.09036990755762245
B,62,5318,100,100,0.17923019149546998,0.5658842299418173,0.4131414676899831
B,62,5319,100,100,0.17351334851110745,0.6423074576807195,0.22710000861627883
B,62,5320,100,100,0.17301644530467666,0.5535698176025523,0.0967975546333199
B,62,5321,100,100,0.1497530024576595,0.4095894300456818,0.1563149169822819
B,62,5322,100,100,0.183288438865481,0.5265787180416119,0.14912590488929992
B,62,5323,100,100,0.1825508019134795,0.5632514613409407,0.23546030072990093
B,62,5324,100,100,0.1918423120836324,0.85833708186636,0.25806900619225703
B,62,5325,100,100,0.16717290466963441,0.3802060741439533,0.1387559926297582
B,62,5326,100,100,0.1589274538919536,0.5729235476558358,0.09736834730628698
B,62,5327,100,100,0.20057287053607709,0.5238280783197171,0.3268583166443174
B,62,5328,100,100,0.1536947137041046,0.3029687006918277,0.17213664723655211
B,62,5329,100,100,0.23045935770942755,1.126128008935386,0.23036471609320364
B,62,5330,100,100,0.18343426665478849,1.0049407952581444,0.3573786035733572
B,62,5331,100,100,0.17584657221043784,1.1026255020498827,0.22414345590955642
B,62,5332,100,100,0.155693167980094,1.5475018141709642,0.08800532708912394
B,62,5333,100,100,0.2649982324891087,0.852439095830599,0.16325926902081708
B,62,5334,100,100,0.2054158181518976,0.44734586489097516,0.3257914374143526
B,62,5335,100,100,0.2224983443554033,0.9579175075494416,0.1836074303105023
B,62,5336,100,100,0.16429557981398643,0.6496387548297066,0.19915484576483067
B,62,5337,100,100,0.15804707374583654,0.39382263330049566,0.20437691678215425
B,62,5338,100,100,0.18596357701339672,0.5505903346254835,0.23937489861273328
B,62,5339,100,100,0.18914373168811696,1.634861666445421,1.0511673323923647
B,62,5340,100,100,0.16084955962025538,0.29584787485178426,0.13296207488944323
B,62,5341,100,100,0.18438294701387148,0.32866439196324876,0.11250601405983117
B,62,5342,100,100,0.1344217619782004,0.4934770915757622,0.25111411749305695
B,62,5343,100,100,0.1373345410092402,0.24196727077994576,0.09872644755460587
B,62,5344,100,100,0.20359203261864953,0.9683553580588422,0.31408514670359217
B,62,5345,100,100,0.2214165136253174,1.240262168803414,0.21568549799845815
B,62,5346,100,100,0.18635375175245858,0.8529625619207498,0.20315779961217528
B,62,5347,100,100,0.1392603249852652,0.43803547146337357,0.12911046100502171
B,62,5348,100,100,0.14095180549627748,0.47563362141697213,0.28639275871350145
B,62,5349,100,100,0.14989782083774653,0.5997377836375978,0.09858217875758449
B,62,5350,100,100,0.16671922085229976,0.28230000497652324,0.028520256676908596
B,62,5351,100,100,0.185521593945735,0.8345962848130125,0.05970144157198237
B,62,5352,100,100,0.12611119523584677,0.6369804869163262,0.18301525425723444
B,62,5353,100,100,0.2024573590924567,0.8393011182830946,0.3418658161604287
B,62,5354,100,59,0.29015943632984154,1.1143777083080502,0.17694359006179633
B,63,5355,100,100,0.15190914572170305,0.475600041491634,nan
B,63,5356,100,100,0.1469617722869389,0.38634629501882856,0.031635165816762345
B,63,5357,100,100,0.16708734544141599,0.23860208256294718,0.05279712726202974
B,63,5358,100,100,0.11123148021061773,0.9894190669060682,0.10395848312867026
B,63,5359,100,100,0.11751541112355585,0.8981554524443541,0.11402554861322385
B,63,5360,100,100,0.12761550623756068,0.3696377324958164,0.021112801645007166
B,63,5361,100,100,0.11415110836923639,0.7801998295599352,0.2257581055896077
B,63,5362,100,100,0.11270458102703215,1.0870947931067299,0.20796105878935828
B,63,5363,100,100,0.12678584693916103,0.6660118535580848,0.07977711802871337
B,63,5364,100,100,0.11128696773169497,0.5130372154408918,0.15625504038269156
B,63,5365,100,100,0.06271853492287209,0.21593756520377078,0.030915815015449235
B,63,5366,100,100,0.06348584731253894,0.5723701154194963,0.02322169573853629
B,63,5367,100,100,0.1653211498397256,0.7894858843132755,0.24073140408128116
B,63,5368,100,100,0.1284373368647261,0.19158357853801122,0.12233642750067321
B,63,5369,100,100,0.1227991083293015,0.36038464715793944,0.02517765701842707
B,63,5370,100,100,0.12769396896619956,0.5075158162102222,0.08679096048308269
B,63,5371,100,100,0.09041801025086635,0.5113883758679334,0.5999032159489495
B,63,5372,100,100,0.09653221178110383,0.18061893935844686,0.03240586490397859
B,63,5373,100,100,0.11604985382735199,0.3491666362692742,0.09356584646466226
B,63,5374,100,100,0.12039109354469515,0.49506738078065526,0.04585555952608531
B,63,5375,100,100,0.12002912395581389,0.6301410924949093,0.1033237745679008
B,63,5376,100,100,0.12759454525815314,1.0029913405406055,0.038162474456033775
B,63,5377,100,100,0.1157880655073967,0.74057460039068,0.2307379078342783
B,63,5378,100,100,0.16092433034703932,0.9622288201138487,0.14518765607531856
B,63,5379,100,100,0.11922571790364399,0.5766274401929016,0.0702339079762728
B,63,5380,100,100,0.13187531169872607,0.27744734569294816,0.09489772378521415
B,63,5381,100,100,0.11247818539789985,0.43734292110818124,0.07794215713853851
B,63,5382,100,100,0.0941440476282446,0.42111317131348314,0.11740954703814178
B,63,5383,100,100,0.10065802575835212,0.26714351929933117,0.07735645815318946
B,63,5384,100,100,0.1451841297866013,0.7060578960816072,0.07811238967607391
B,63,5385,100,100,0.11230108424981324,0.6916494845263579,0.2018940133202614
B,63,5386,100,100,0.1600362221248481,0.2748799759787015,0.055514128736695624
B,63,5387,100,100,0.1463869194103006,0.34834145341899725,0.06954672027083504
B,63,5388,100,100,0.16724457907343157,0.27884477384868883,0.09491644964143156
B,63,5389,100,100,0.10429107832226102,0.3181034542523418,0.05749088785965852
B,63,5390,100,100,0.10466790018441968,0.39955075665636425,0.07561716382647404
B,63,5391,100,100,0.086192354368426,0.5719119532313738,0.06349167570720413
B,63,5392,100,100,0.10638734924530323,0.19534771516683525,0.03410308960435141
B,63,5393,100,100,0.09538438857940433,1.1185525931857814,0.07179282096506819
B,63,5394,100,100,0.1692638427504361,0.6806634558502991,0.6900739195401654
B,63,5395,100,100,0.08834228009646325,0.37595065623034174,0.07042259577606716
B,63,5396,100,100,0.08050637701728773,0.3173900465773503,0.049015707193069656
B,63,5397,100,100,0.12256027681983964,1.0300114811240784,0.017053047893527365
B,63,5398,100,100,0.186754390491967,1.2009769196752005,0.07861513271949898
B,63,5399,100,100,0.18488982443862817,0.5837165942097042,0.06985770935986442
B,63,5400,100,100,0.11152684672268894,0.3086259900749051,0.17332605606102172
B,63,5401,100,100,0.11622615228692856,0.37607954436572394,0.12632492113350124
B,63,5402,100,100,0.14084056544851858,0.6218874127988321,0.11390278555462827
B,63,5403,100,100,0.12799561842463317,0.35183026820518865,0.23987837041147014
B,63,5404,100,100,0.12211707593643774,0.3978597469275472,0.22790152979454678
B,63,5405,100,100,0.13363414926656153,0.2449588241195823,0.057607423359712716
B,63,5406,100,100,0.1564292096437973,0.643742447314323,0.19279900348800505
B,63,5407,100,100,0.176674065605304,0.7794289504869188,0.09795221488801523
B,63,5408,100,100,0.12678014912423244,0.8193965000991351,0.22894508745636238
B,63,5409,100,100,0.07921539137529558,0.722790955214193,0.1529303535727285
B,63,5410,100,100,0.06741436385934302,0.21447985660384222,0.02895086784368537
B,63,5411,100,100,0.11973457374872243,1.0565393593229708,0.03642569449579985
B,63,5412,100,100,0.17632652758948464,1.1093726201428382,0.15459770652075203
B,63,5413,100,100,0.09198132474112891,0.33110973653454484,0.15532960167022614
B,63,5414,100,100,0.11070130693094152,0.6800838489126098,0.06910976566677221
B,63,5415,100,100,0.13267552719388193,0.5797767668015277,0.05323961856712691
B,63,5416,100,100,0.1937578374057164,0.48403911859389986,0.11215374089083247
B,63,5417,100,100,0.16109304249248138,1.0023743437428465,0.5181647436908657
B,63,5418,100,100,0.12241431562396293,0.810405737293196,0.10835329483462473
B,63,5419,100,100,0.1418006750633444,0.4363886021861534,0.22142406461698894
B,63,5420,100,100,0.1284115222049513,0.6670737305073583,0.1007967505108894
B,63,5421,100,100,0.12566729502041235,0.4809926715741393,0.18176977727657995
B,63,5422,100,100,0.1138811353517181,0.6023207504138661,0.1103162674715616
B,63,5423,100,100,0.1018986737069994,0.3884562796434496,0.08190268778114783
B,63,5424,100,100,0.08985729739539959,0.20303617387982617,0.07053308952627446
B,63,5425,100,100,0.11600086769741562,0.5590355533211941,0.042175625005887625
B,63,5426,100,100,0.09265378108741894,0.3370811712593252,0.16770110777993685
B,63,5427,100,100,0.1458286044422149,0.5032149016819522,0.06448585052418318
B,63,5428,100,100,0.1869212178935682,0.45012655810111474,0.12175437390350619
B,63,5429,100,100,0.15622929426555268,0.2791263856976196,0.20657943994998015
B,63,5430,100,100,0.15416382185612662,0.5159500487851154,0.28806305254888603
B,63,5431,100,100,0.11881423504721067,0.653652307120429,0.08582609769688204
B,63,5432,100,100,0.14073467440045462,0.5543445874795054,0.10691717357131376
B,63,5433,100,100,0.13208858521738062,0.6064432272596887,0.04450739439263893
B,63,5434,100,100,0.11783866017453899,0.6925457301295144,0.06315352247394383
B,63,5435,100,100,0.1462583546401729,0.3946711973056573,0.08722107895432586
B,63,5436,100,100,0.12670061709240923,0.4677067043756848,0.17458414618053714
B,63,5437,100,100,0.12806993416372628,0.860603811050975,0.07638490624978655
B,63,5438,100,100,0.10758784541180542,0.5933127107472246,0.07249625401488302
B,63,5439,100,100,0.21289705615930346,0.4060972034226633,0.053059055691688645
B,63,5440,100,100,0.18314211804532796,0.518878595237235,0.182241378412859
B,63,5441,100,100,0.17678027971192864,0.5919528340835734,0.16071313741924417
B,63,5442,100,100,0.12210377202194062,0.67500090819121,0.34812711516318673
B,63,5443,100,100,0.11646740040698433,0.6465296058388825,0.1468807222029732
B,63,5444,100,100,0.15005028430447925,0.663516231615774,0.16021149188570227
B,63,5445,100,100,0.1735312016523161,0.37236597801868077,0.21942528763396116
B,63,5446,100,100,0.10478920804980112,1.0710902273073812,0.29340956018392367
B,63,5447,100,100,0.09206006410968953,0.5869319419354098,0.16214400307365878
B,63,5448,100,100,0.09811151580987516,0.23003156117629228,0.05741693156587917
B,63,5449,100,100,0.13622677054379614,0.6136658672317638,0.07626886834547815
B,63,5450,100,100,0.11877687884073664,0.24561746267368767,0.10954381731028813
B,63,5451,100,100,0.1114843885043398,0.7928491496046405,0.054486648704856776
B,63,5452,100,100,0.1241475368612496,0.8941812622309677,0.16165655835387407
B,63,5453,100,100,0.09905499980001753,0.5399438473535684,0.13944060324023055
B,63,5454,100,100,0.14813342725187154,0.6555330154881456,0.38844889484844164
B,63,5455,100,100,0.11957539417516833,0.6370777144368489,0.0987685520353863
B,63,5456,100,100,0.17111760205513998,0.6621888977055067,0.14536862950862214
B,63,5457,100,100,0.10704831701070266,0.5960735121894556,0.0978166777549947
B,63,5458,100,100,0.14706108425575745,0.8243387425402152,0.1195901470803101
B,63,5459,100,100,0.14399594329118148,0.43493379195011334,0.2644652348486369
B,63,5460,100,100,0.1285972940683683,0.5970068113711914,0.2711700173257621
B,63,5461,100,100,0.13763724936961544,0.7800127197043094,0.09948922584973918
B,63,5462,100,100,0.11158410900633163,0.2133560074755988,0.10627080666216009
B,63,5463,100,100,0.14734626150816751,1.1084000626863577,0.10275316104084212
B,63,5464,100,100,0.18016959294991494,1.4146760451475888,0.1686851507658308
B,63,5465,100,100,0.15736071338548538,1.1832255443898811,0.38991317193270925
B,63,5466,100,100,0.13448503454305596,0.5498958392418745,0.2026921113696948
B,63,5467,100,100,0.14111465271045479,1.0257798944141854,0.08799580224481449
B,63,5468,100,100,0.15906757227611493,0.8989172592490052,0.1400686873293464
B,63,5469,100,100,0.12124898668959098,0.47322747171423973,0.03639313120525561
B,63,5470,100,100,0.10720078632519586,1.1266453322569399,0.23406567101677747
B,63,5471,100,100,0.17788055616582188,0.8573442995413394,0.06545084650143439
B,63,5472,100,100,0.1454218834996529,0.7727506111688905,0.24532827510183264
B,63,5473,100,100,0.1665338438999451,0.9965564795228941,0.16565062596404337
B,63,5474,100,100,0.18197483826798605,1.094847507733356,0.4548149565065828
B,63,5475,100,100,0.1338243801243198,0.7647126401097547,0.16731520727343593
B,63,5476,100,100,0.09572860825116683,0.30707566163032285,0.06830360795263304
B,63,5477,100,100,0.1287558250312757,0.40945476679867915,0.07772322601630524
B,63,5478,100,100,0.13433135629678786,0.3347649338390511,0.10539611077947757
B,63,5479,100,100,0.15083270943388294,0.40935738334486654,0.24686093089480618
B,63,5480,100,100,0.1826050511466178,0.314761254016947,0.08137037366641363
B,63,5481,100,100,0.10630060829055492,0.8281959798799329,0.08465863364035169
B,63,5482,100,100,0.21171915516722106,1.1946689484446316,0.2664725425121291
B,63,5483,100,100,0.13251747336681405,0.9381766505985013,0.30042178618341814
B,63,5484,100,100,0.1874672874341198,0.628141422775592,0.10343560719211475
B,63,5485,100,100,0.15842217729932506,0.695262402138819,0.14869049588442756
B,63,5486,100,100,0.12403090947883545,0.7773235951280043,0.07943052660118793
B,63,5487,100,100,0.1295761588447781,0.4328976544663345,0.09716637526394242
B,63,5488,100,100,0.11405880500501316,0.29413477134648297,0.14845926499456982
B,63,5489,100,100,0.11459437830805598,0.5064372686600092,0.0647938630831426
B,63,5490,100,100,0.11642490178564331,0.4960895424022844,0.06892726320089958
B,63,5491,100,100,0.11557854404797416,0.47842006091886485,0.06531590330599481
B,63,5492,100,100,0.13531378374819308,0.4109826189305128,0.06645378014730462
B,63,5493,100,100,0.11207477246436219,0.6529498106204906,0.10354705842224808
B,63,5494,100,100,0.14581028316210667,0.6943437548730803,0.1297368293717623
B,63,5495,100,100,0.19353031447711527,1.1401073030398738,0.06611178159987169
B,63,5496,100,100,0.17009178605593608,0.9662234632686211,0.230399206495795
B,63,5497,100,100,0.13556268848730862,0.7988496254048226,0.19922486615085455
B,63,5498,100,100,0.1058128048657854,0.569536527070193,0.11081601029999397
B,63,5499,100,100,0.1295848790323093,0.8976921866488762,0.09541430913667649
B,63,5500,100,100,0.10838678509532965,0.573378553690935,0.23940043126480437
B,63,5501,100,100,0.13802652263404647,0.4355526001797492,0.07870376798911224
B,63,5502,100,100,0.09924227850668693,0.5023021102599899,0.0747042338335996
B,63,5503,100,100,0.1732795391473157,0.4503393658078632,0.06320463607530902
B,63,5504,100,100,0.10964809325896557,0.44838262593470896,0.14483173182202944
B,63,5505,100,100,0.1249382261839595,0.9120930707084529,0.0668304093023161
B,63,5506,100,100,0.15005669440802208,0.4791857422347052,0.20414939554745792
B,63,5507,100,100,0.15277717797961016,0.9176662462413343,0.12963616229843505
B,63,5508,100,100,0.10939919293815899,0.843909506985484,0.24458437344255296
B,63,5509,100,100,0.06915416976267624,0.69484401631622,0.04373127379642207
B,63,5510,100,100,0.12763486877388677,0.6418263157834462,0.11404338689949667
B,63,5511,100,100,0.11675530623526323,0.5862288407524696,0.062652306695268
B,63,5512,100,100,0.14333874993134296,0.4952098254312377,0.0707216805956337
B,63,5513,100,100,0.10421490723046481,0.5351444194292003,0.19244944176719622
B,63,5514,100,100,0.1257243654427999,0.8378913493169293,0.09457340678967302
B,63,5515,100,100,0.1485424121641789,0.4728476180024375,0.1853878555162236
B,63,5516,100,100,0.16864950015816182,0.33246635535355723,0.15947075650204287
B,63,5517,100,100,0.1686058373376694,0.7863819909572062,0.13876301721403056
B,63,5518,100,100,0.1248533956062476,0.6197642971125334,0.04725644375760408
B,63,5519,100,100,0.11370421377253759,0.33057208996790827,0.08165825233942456
B,63,5520,100,100,0.0828900688338362,0.3373483094698587,0.09010905138671096
B,63,5521,100,100,0.08870972394895683,0.5420545789306308,0.11337190038785581
B,63,5522,100,100,0.13210388153028133,0.5450453328117852,0.2154901507955372
B,63,5523,100,100,0.17933529000845239,0.8797036428157307,0.11650242869455851
B,63,5524,100,100,0.16591996740718257,0.6070292062432538,0.1031044629986181
B,63,5525,100,100,0.15529712992048708,0.6389190691004565,0.2971864446479001
B,63,5526,100,100,0.1177089447159185,0.43312039018213244,0.09259279519144455
B,63,5527,100,100,0.10493957378112297,0.2694981431674596,0.057861576762224906
B,63,5528,100,100,0.13041138579978348,0.5016222674367637,0.06119505164839334
B,63,5529,100,100,0.1301842983970543,0.9707723980732634,0.06322287040358981
B,63,5530,100,100,0.15728434962162338,0.4854166229531655,0.14391170465660466
B,63,5531,100,100,0.1413817517396854,0.6122163165013668,0.18107213966587213
B,63,5532,100,100,0.1303978004747752,0.9324087474614491,0.11738396722651337
B,63,5533,100,100,0.16034465651979746,0.9413272820339127,0.15510230398268718
B,63,5534,100,100,0.1461869633182908,0.7890922860169269,0.14835575257721315
B,63,5535,100,100,0.22895342447311529,0.4627177493182219,0.22239045104375477
B,63,5536,100,100,0.09946283937333612,0.316840672090063,0.1103402512181234
B,63,5537,100,100,0.06380922049190442,0.3439202976024482,0.028856785023289935
B,63,5538,100,100,0.1514635715976847,0.3662261018242618,0.3344743374852697
B,63,5539,100,100,0.0944588177666818,0.7121545109710405,0.030767080568273847
B,63,5540,100,100,0.14244900659623436,0.3386691458043956,0.1004254880130056
B,63,5541,100,100,0.13277405547608515,0.5131666016916159,0.21250412243716751
B,63,5542,100,100,0.13689369012902464,0.30007116054325267,0.2757022654406739
B,63,5543,100,100,0.12520598745923975,0.08368896969499598,0.051385527205792425
B,63,5544,100,100,0.12308478782730065,0.42834552365884637,0.054119221082646995
B,63,5545,100,100,0.15753624760069257,0.38536705203440536,0.15058582536992088
B,63,5546,100,100,0.11385466190628415,0.3540561038443181,0.1603949743524943
B,63,5547,100,100,0.07509926855510407,0.2453374376976291,0.058537228987218394
B,63,5548,100,100,0.1262650369622288,0.41315845506633964,0.16137743954001707
B,63,5549,100,100,0.14254721752376348,0.5774789666659461,0.09747945971594425
B,63,5550,100,100,0.14693118535349367,1.1172984167968159,0.16080240764566736
B,63,5551,100,100,0.12063931751234838,0.7462399536324639,0.11102684987016344
B,63,5552,100,100,0.15425912984407286,0.920418285475794,0.21740245349857856
B,63,5553,100,100,0.18937140589534115,0.9935869088167263,0.2369502448563716
B,63,5554,100,100,0.16660738765261027,0.6070246668234477,0.4592035453386457
B,63,5555,100,100,0.12491729193027351,0.6530271621051618,0.07093305731388828
B,63,5556,100,100,0.15446612165150025,1.0119385153445104,0.14707685525997533
B,63,5557,100,100,0.14953777765741139,0.9586385861686176,0.33767671105757296
B,63,5558,100,100,0.142078646072423,0.6292895329976199,0.14876560017600085
B,63,5559,100,100,0.14297698080653684,0.6712712423252385,0.11725770526480686
B,63,5560,100,100,0.15487983045640202,0.5452068300407061,0.20708097796603267
B,63,5561,100,100,0.14952956322580213,0.4792549770482358,0.05398700319056239
B,63,5562,100,100,0.15996333763037388,0.6814088617323647,0.14862102271379687
B,63,5563,100,100,0.14818860378923443,0.32850313297979394,0.2988054814781892
B,63,5564,100,100,0.11125540858871004,0.41494406592970123,0.052943942625864694
B,63,5565,100,100,0.11738704388026386,0.348437271289983,0.1035279596304704
B,63,5566,100,100,0.11842836474052403,0.8062546746055196,0.15556836259491438
B,63,5567,100,100,0.13969629871454747,0.5755552487430191,0.2217610945953091
B,63,5568,100,100,0.11141226239382361,0.5121543317696715,0.13572901689916597
B,63,5569,100,100,0.15458621974194664,0.7578572030964275,0.13010159830077905
B,63,5570,100,100,0.10457562136205899,0.24168592103469533,0.06898449520912238
B,63,5571,100,100,0.08864421693360426,0.5865408883664727,0.06253718312651914
B,63,5572,100,100,0.11324011090934671,0.49255883423194363,0.1811715241165078
B,63,5573,100,100,0.0926988539201307,0.09392047307209077,0.07637123716243105
B,63,5574,100,100,0.09135914433143548,0.07551091176957216,0.032895948016280985
B,63,5575,100,100,0.07516049906431724,0.34397992252124326,0.015055181199818952
B,63,5576,100,100,0.07384768739178545,0.31907511219971485,0.031955448731259495
B,63,5577,100,100,0.06585205921387204,0.27937535459858326,0.16550896436343285
B,63,5578,100,100,0.1526711451900923,0.7054502513212297,0.08437616658177811
B,63,5579,100,100,0.14124107862176194,0.85087955268834,0.0859168652136329
B,63,5580,100,100,0.09367587539289884,0.5710217519779627,0.047066718602315094
B,63,5581,100,100,0.13571849722058826,0.23890605613336602,0.024444158670725368
B,63,5582,100,100,0.15742986948091073,0.38564808860912175,0.2750989179134695
B,63,5583,100,100,0.13636603347901086,0.16447196779271253,0.20216484943789004
B,63,5584,100,100,0.06490397240997561,0.40185379706947827,0.07552488113863152
B,63,5585,100,100,0.06153407719575778,0.1788618785794503,0.02896100674641263
B,63,5586,100,100,0.09812861802347167,0.29284903741625884,0.10992475115831245
B,63,5587,100,100,0.15974339538812551,0.3356002622373624,0.045539616685921464
B,63,5588,100,100,0.14217185969439478,0.2967680417792835,0.12276225689281015
B,63,5589,100,100,0.12912803170011183,0.3718128111427051,0.05044879484605048
B,63,5590,100,100,0.12947217455770507,1.196004804051997,0.08389642038671787
B,63,5591,100,100,0.13886196096084255,1.118647367019348,0.07558304587319373
B,63,5592,100,100,0.13010267150920407,0.7447028908052821,0.15149940742645243
B,63,5593,100,100,0.13490635273462556,0.5324421407315217,0.20382936413487668
B,63,5594,100,100,0.14695305499438277,0.6990677556645349,0.09241629300999923
B,63,5595,100,100,0.11172895666039882,0.9124479891482574,0.17304968015624805
B,63,5596,100,100,0.12078850256343077,0.6570158271278552,0.11497958386395689
B,63,5597,100,100,0.09984522086977833,0.7747246906097435,0.0484752837301132
B,63,5598,100,100,0.12097650310430123,0.6523800117162778,0.14200501229114731
B,63,5599,100,100,0.09650008462597397,0.46330726643492137,0.03860888079293881
B,63,5600,100,100,0.13559953955645362,0.6888097329552489,0.11331871769479405
B,63,5601,100,100,0.10775599708416186,0.35262502613425645,0.07616651172550651
B,63,5602,100,100,0.11166088915248722,0.39059622015779943,0.027898809108735136
B,63,5603,100,100,0.16089148621415758,0.616862684562766,0.14152747640407967
B,63,5604,100,100,0.1641153262517378,0.3478089253715983,0.19287046667645202
B,63,5605,100,100,0.1328871786009373,0.44562583697288344,0.06047664435611844
B,63,5606,100,100,0.13168319415351334,0.49845814739785854,0.08340911511671203
B,63,5607,100,100,0.12746514129736497,0.864404376375586,0.06371814482762803
B,63,5608,100,100,0.1388611052962046,0.7111642963235223,0.1367256807407525
B,63,5609,100,100,0.1487743135375125,0.8005074068948678,0.4326286598110783
B,63,5610,100,100,0.1817109548076334,0.5632794955702238,0.10163238913242703
B,63,5611,100,100,0.1569035373687632,0.4656914949431914,0.12418994231695712
B,63,5612,100,100,0.1324410413877706,0.6462504704183147,0.13680082034190222
B,63,5613,100,100,0.1538338714560924,0.6930431457464893,0.2239972737452045
B,63,5614,100,100,0.1320066814707187,0.1925516342742101,0.053578435658938155
B,63,5615,100,100,0.10618560716631785,0.5530762104839281,0.18916841965436668
B,63,5616,100,100,0.15528263066484127,0.27062159351608467,0.08939920107154568
B,63,5617,100,100,0.09251837253101923,0.23719876002741377,0.1443392278056129
B,63,5618,100,100,0.11366677867258548,0.3710065527827581,0.13075169223095348
B,63,5619,100,100,0.0985184805669609,0.6936790349653635,0.12387583372834478
B,63,5620,100,100,0.12353002832259836,0.6873016324512202,0.10022971872627749
B,63,5621,100,100,0.1490767224857965,0.5115163087091849,0.038624714744234075
B,63,5622,100,100,0.129067917584935,0.3156490739584637,0.03958596022541579
B,63,5623,100,100,0.11141124728897324,0.4163691550139548,0.06884747820435339
B,63,5624,100,100,0.1305964318444012,0.9348053508372098,0.06668266484205962
B,63,5625,100,100,0.09032319897631073,0.2964888576854925,0.11005844480227184
B,63,5626,100,100,0.1981895898827893,0.5434397730579537,0.07923318216800423
B,63,5627,100,100,0.1737195558831208,0.287632023529985,0.09828485378876049
B,63,5628,100,100,0.17433031041055813,0.3771934279785035,0.11845832321771761
B,63,5629,100,100,0.14167691846796215,0.442804015169858,0.025569809218533537
B,63,5630,100,100,0.12833236761513134,0.9753275390135115,0.1606460347804205
B,63,5631,100,100,0.1637913918029952,0.7657057988158404,0.265594089869232
B,63,5632,100,100,0.1588822680566999,0.3655325517848118,0.17326245019212153
B,63,5633,100,100,0.1484453079061285,0.2902544323045231,0.08321343558616716
B,63,5634,100,100,0.15029477380599202,0.4610076998957384,0.1587195189984043
B,63,5635,100,100,0.14024798508243078,0.4762844665618524,0.058810689762946095
B,63,5636,100,100,0.13068375929733572,0.6874940332063714,0.07393823772801104
B,63,5637,100,100,0.10270722579407278,0.540633127835735,0.05783521273511145
B,63,5638,100,100,0.12688780917648604,0.44907108544858054,0.03565972544599615
B,63,5639,100,100,0.15682651039642007,0.6573374524468891,0.06807098260625707
B,63,5640,100,100,0.12010669364240967,0.39811493992469454,0.275981355850728
B,63,5641,100,100,0.15914251915520114,0.4935440408729592,0.0939286621257556
B,63,5642,100,100,0.14853097792209138,0.955809570461552,0.07803430163504892
B,63,5643,100,100,0.13948256092150874,0.8656528916944667,0.08316161913972164
B,63,5644,100,100,0.15063392632444994,0.367932556436806,0.036610167942383115
B,63,5645,100,100,0.1636679788841958,0.4620334821240278,0.14446236489151854
B,63,5646,100,100,0.15177061042800535,0.6687652065665562,0.17321070578151085
B,63,5647,100,100,0.1436988258987587,0.6705003655328069,0.1407255171739288
B,63,5648,100,100,0.17903224763482734,0.33606423573749794,0.2007025755471943
